relative_path,pattern,count,classification,context_sample
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/rag/chunks_abilities_a_g.jsonl,non_wr_url,170,needs_review_policy_or_guardrail_context,"e status: identity_seed_pending_allowed_source_revalidation."", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || e status: identity_seed_pending_allowed_source_revalidation."", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || e status: identity_seed_pending_allowed_source_revalidation."", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || e status: identity_seed_pending_allowed_source_revalidation."", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || e status: identity_seed_pending_allowed_source_revalidation."", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/quality/live_source_fetch_report.json,non_wr_url,1,needs_review_policy_or_guardrail_context,"ox"",       ""status"": ""failed_unexpected_status_code""     },     {       ""url"": ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",       ""status"": ""failed_unexpected_status_code""     },     {       ""url"": ""ht"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/public/data/champions_a_g.json,non_wr_url,3162,needs_review_policy_or_guardrail_context,"_status"": ""pending_allowed_source_refresh"",         ""source_urls"": [           ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",           ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",           ""http || : ""pending_allowed_source_refresh"",             ""source_urls"": [               ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",               ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             || ending_allowed_source_refresh"",               ""source_urls"": [                 ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",                 ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",           || : ""pending_allowed_source_refresh"",             ""source_urls"": [               ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",               ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             || : ""pending_allowed_source_refresh"",             ""source_urls"": [               ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",               ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",            "
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/public/data/wr_champions_a_g.json,non_wr_url,3162,needs_review_policy_or_guardrail_context,"_status"": ""pending_allowed_source_refresh"",         ""source_urls"": [           ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",           ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",           ""http || : ""pending_allowed_source_refresh"",             ""source_urls"": [               ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",               ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             || ending_allowed_source_refresh"",               ""source_urls"": [                 ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",                 ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",           || : ""pending_allowed_source_refresh"",             ""source_urls"": [               ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",               ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             || : ""pending_allowed_source_refresh"",             ""source_urls"": [               ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",               ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",            "
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/entities/wr_champions_a_g_full.json,non_wr_url,3162,needs_review_policy_or_guardrail_context,"_status"": ""pending_allowed_source_refresh"",         ""source_urls"": [           ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",           ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",           ""http || : ""pending_allowed_source_refresh"",             ""source_urls"": [               ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",               ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             || ending_allowed_source_refresh"",               ""source_urls"": [                 ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",                 ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",           || : ""pending_allowed_source_refresh"",             ""source_urls"": [               ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",               ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             || : ""pending_allowed_source_refresh"",             ""source_urls"": [               ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",               ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",            "
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/entities/wr_abilities_a_g_full.json,non_wr_url,1530,needs_review_policy_or_guardrail_context,"_status"": ""pending_allowed_source_refresh"",         ""source_urls"": [           ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",           ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",           ""http || tus"": ""pending_allowed_source_refresh"",           ""source_urls"": [             ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",             ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             "" || _status"": ""pending_allowed_source_refresh"",         ""source_urls"": [           ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",           ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",           ""http || _status"": ""pending_allowed_source_refresh"",         ""source_urls"": [           ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",           ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",           ""http || _status"": ""pending_allowed_source_refresh"",         ""source_urls"": [           ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",           ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",           ""http"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/entities/wr_champions_a_g_full.jsonl,non_wr_url,3162,needs_review_policy_or_guardrail_context,"available"", ""source_status"": ""pending_allowed_source_refresh"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || raw"": null, ""source_status"": ""pending_allowed_source_refresh"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || oup"": null, ""source_status"": ""pending_allowed_source_refresh"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || nds"": null, ""source_status"": ""pending_allowed_source_refresh"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || lue"": null, ""source_status"": ""pending_allowed_source_refresh"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/entities/wr_abilities_a_g_full.jsonl,non_wr_url,1530,needs_review_policy_or_guardrail_context,"raw"": null, ""source_status"": ""pending_allowed_source_refresh"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || oup"": null, ""source_status"": ""pending_allowed_source_refresh"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || nds"": null, ""source_status"": ""pending_allowed_source_refresh"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || lue"": null, ""source_status"": ""pending_allowed_source_refresh"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || lue"": null, ""source_status"": ""pending_allowed_source_refresh"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/entities/wr_ability_lockfile_a_g_flat.jsonl,non_wr_url,170,needs_review_policy_or_guardrail_context,"ource_revalidation"", ""patch_version"": ""7.1e"", ""source_urls"": {""riot_champion"": ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""wiki_champion"": ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""wildrif || ource_revalidation"", ""patch_version"": ""7.1e"", ""source_urls"": {""riot_champion"": ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""wiki_champion"": ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""wildrif || ource_revalidation"", ""patch_version"": ""7.1e"", ""source_urls"": {""riot_champion"": ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""wiki_champion"": ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""wildrif || ource_revalidation"", ""patch_version"": ""7.1e"", ""source_urls"": {""riot_champion"": ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""wiki_champion"": ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""wildrif || ource_revalidation"", ""patch_version"": ""7.1e"", ""source_urls"": {""riot_champion"": ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""wiki_champion"": ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""wildrif"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/cooldowns/champion_ability_cooldowns_a_g.json,non_wr_url,170,needs_review_policy_or_guardrail_context,"tus"": ""pending_allowed_source_refresh"",           ""source_urls"": [             ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",             ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             "" || tus"": ""pending_allowed_source_refresh"",           ""source_urls"": [             ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",             ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             "" || tus"": ""pending_allowed_source_refresh"",           ""source_urls"": [             ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",             ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             "" || tus"": ""pending_allowed_source_refresh"",           ""source_urls"": [             ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",             ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             "" || tus"": ""pending_allowed_source_refresh"",           ""source_urls"": [             ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",             ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             """
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/lineage/field_level_provenance_ability_names.jsonl,non_wr_url,20,needs_review_policy_or_guardrail_context,"source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/lineage/source_claims_abilities.jsonl,non_wr_url,20,needs_review_policy_or_guardrail_context,"source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/lineage/source_refresh_queue_abilities.json,non_wr_url,138,needs_review_policy_or_guardrail_context," ""required_before_final_champion_data"",       ""allowed_source_urls"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",         ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",         ""https:// ||  ""required_before_final_champion_data"",       ""allowed_source_urls"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/ahri/"",         ""https://wiki.leagueoflegends.com/en-us/WR:Ahri"",         ""https://ww ||  ""required_before_final_champion_data"",       ""allowed_source_urls"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/akali/"",         ""https://wiki.leagueoflegends.com/en-us/WR:Akali"",         ""https://w ||  ""required_before_final_champion_data"",       ""allowed_source_urls"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/akshan/"",         ""https://wiki.leagueoflegends.com/en-us/WR:Akshan"",         ""https:// ||  ""required_before_final_champion_data"",       ""allowed_source_urls"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/alistar/"",         ""https://wiki.leagueoflegends.com/en-us/WR:Alistar"",         ""https:/"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/quality/missing_values_report_abilities.json,non_wr_url,670,needs_review_policy_or_guardrail_context,"reason"": ""pending_allowed_source_refresh"",       ""required_sources"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/ahri/"",         ""https://wiki.leagueoflegends.com/en-us/WR:Ahri"",         ""https://ww || reason"": ""pending_allowed_source_refresh"",       ""required_sources"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/ahri/"",         ""https://wiki.leagueoflegends.com/en-us/WR:Ahri"",         ""https://ww || reason"": ""pending_allowed_source_refresh"",       ""required_sources"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/ahri/"",         ""https://wiki.leagueoflegends.com/en-us/WR:Ahri"",         ""https://ww || reason"": ""pending_allowed_source_refresh"",       ""required_sources"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/ahri/"",         ""https://wiki.leagueoflegends.com/en-us/WR:Ahri"",         ""https://ww || reason"": ""pending_allowed_source_refresh"",       ""required_sources"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/ahri/"",         ""https://wiki.leagueoflegends.com/en-us/WR:Ahri"",         ""https://ww"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/source_policy/approved_sources_snapshot.json,non_wr_url,2,needs_review_policy_or_guardrail_context," ""0.6.0-chunk2"",   ""allowed_source_families"": {     ""riot_wild_rift_champion"": ""https://wildrift.leagueoflegends.com/en-sg/champions/"",     ""riot_wild_rift_news"": ""https://wildrift.leagueoflegends.com/en-sg/news/"" || s://wildrift.leagueoflegends.com/en-sg/champions/"",     ""riot_wild_rift_news"": ""https://wildrift.leagueoflegends.com/en-sg/news/"",     ""lol_wiki_wr"": ""https://wiki.leagueoflegends.com/en-us/WR:"",     ""wildrif"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/database/entities/wr_ability_lockfile_flat.jsonl,non_wr_url,690,needs_review_policy_or_guardrail_context,"source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire || source_family"": ""lol_wiki_wr_required_for_final_verification"", ""source_urls"": [""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"", ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"", ""https://www.wildriftfire"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/database/entities/wr_ability_name_lockfile.json,non_wr_url,828,needs_review_policy_or_guardrail_context,"ited_seed_pending_allowed_source_revalidation"",       ""source_urls"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",         ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",         ""https:// || ki_wr_required_for_final_verification"",           ""source_urls"": [             ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",             ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             "" || ki_wr_required_for_final_verification"",           ""source_urls"": [             ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",             ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             "" || ki_wr_required_for_final_verification"",           ""source_urls"": [             ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",             ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             "" || ki_wr_required_for_final_verification"",           ""source_urls"": [             ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",             ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",             """
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/database/entities/wr_champion_refresh_roster.json,non_wr_url,138,needs_review_policy_or_guardrail_context," ""name"": ""Aatrox"",     ""title"": ""The Darkin Blade"",     ""source_urls"": [       ""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",       ""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",       ""https://www. ||  ""id"": ""ahri"",     ""name"": ""Ahri"",     ""title"": """",     ""source_urls"": [       ""https://wildrift.leagueoflegends.com/en-sg/champions/ahri/"",       ""https://wiki.leagueoflegends.com/en-us/WR:Ahri"",       ""https://www.wi || id"": ""akali"",     ""name"": ""Akali"",     ""title"": """",     ""source_urls"": [       ""https://wildrift.leagueoflegends.com/en-sg/champions/akali/"",       ""https://wiki.leagueoflegends.com/en-us/WR:Akali"",       ""https://www.w || "": ""akshan"",     ""name"": ""Akshan"",     ""title"": """",     ""source_urls"": [       ""https://wildrift.leagueoflegends.com/en-sg/champions/akshan/"",       ""https://wiki.leagueoflegends.com/en-us/WR:Akshan"",       ""https://www. ||  ""alistar"",     ""name"": ""Alistar"",     ""title"": """",     ""source_urls"": [       ""https://wildrift.leagueoflegends.com/en-sg/champions/alistar/"",       ""https://wiki.leagueoflegends.com/en-us/WR:Alistar"",       ""https://www"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/source_policy/approved_sources.json,non_wr_url,2,needs_review_policy_or_guardrail_context,"fficial_champion_detail_when_available""       ],       ""exact_urls"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/"",         ""https://wildrift.leagueoflegends.com/en-sg/news/""       ],       ""ur || s"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/"",         ""https://wildrift.leagueoflegends.com/en-sg/news/""       ],       ""url_patterns"": [         ""^https://wildrift\\.leagueoflegends\"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/source_policy/source_refresh_queue_seed.json,non_wr_url,2,needs_review_policy_or_guardrail_context,"       ],       ""next_chunk"": ""chunks_2_to_10""     }   ],   ""seed_urls"": [     ""https://wildrift.leagueoflegends.com/en-sg/champions/"",     ""https://wildrift.leagueoflegends.com/en-sg/news/"",     ""https://wiki.lea || seed_urls"": [     ""https://wildrift.leagueoflegends.com/en-sg/champions/"",     ""https://wildrift.leagueoflegends.com/en-sg/news/"",     ""https://wiki.leagueoflegends.com/en-us/WR:Item"",     ""https://wiki.leagu"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/source_policy/approved_sources_snapshot.json,non_wr_url,2,needs_review_policy_or_guardrail_context," ""0.6.0-chunk2"",   ""allowed_source_families"": {     ""riot_wild_rift_champion"": ""https://wildrift.leagueoflegends.com/en-sg/champions/"",     ""riot_wild_rift_news"": ""https://wildrift.leagueoflegends.com/en-sg/news/"" || s://wildrift.leagueoflegends.com/en-sg/champions/"",     ""riot_wild_rift_news"": ""https://wildrift.leagueoflegends.com/en-sg/news/"",     ""lol_wiki_wr"": ""https://wiki.leagueoflegends.com/en-us/WR:"",     ""wildrif"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/rag/all_chunks_integrated.jsonl,non_wr_url,204,needs_review_policy_or_guardrail_context,"rce status: identity_seed_pending_allowed_source_revalidation."",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || rce status: identity_seed_pending_allowed_source_revalidation."",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/ahri/"",""https://wiki.leagueoflegends.com/en-us/WR:Ahri"",""https://www.wildriftfire.com || rce status: identity_seed_pending_allowed_source_revalidation."",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/akali/"",""https://wiki.leagueoflegends.com/en-us/WR:Akali"",""https://www.wildriftfire.co || rce status: identity_seed_pending_allowed_source_revalidation."",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/akshan/"",""https://wiki.leagueoflegends.com/en-us/WR:Akshan"",""https://www.wildriftfire.c || rce status: identity_seed_pending_allowed_source_revalidation."",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/alistar/"",""https://wiki.leagueoflegends.com/en-us/WR:Alistar"",""https://www.wildriftfire."
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/lineage/source_claims_all.jsonl,non_wr_url,710,needs_review_policy_or_guardrail_context,""",""source_family"":""lol_wiki_wr_required_for_final_verification"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || "",""source_family"":""lol_wiki_wr_required_for_final_verification"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || "",""source_family"":""lol_wiki_wr_required_for_final_verification"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || "",""source_family"":""lol_wiki_wr_required_for_final_verification"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || "",""source_family"":""lol_wiki_wr_required_for_final_verification"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c"
