relative_path,domain,root_type,top_len,record_count,top_keys,bytes,shape_json
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/database/corrections/user_verified_corrections.json,other,dict,2,,metadata|corrections,1578,"{""type"": ""dict"", ""keys"": [""metadata"", ""corrections""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/database/entities/wr_ability_name_lockfile.json,abilities,dict,3,,metadata|required_slots|records,595466,"{""type"": ""dict"", ""keys"": [""metadata"", ""required_slots"", ""records""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/database/entities/wr_ability_name_lockfile_minimal.json,abilities,dict,138,,aatrox|ahri|akali|akshan|alistar|ambessa|amumu|annie|ashe|aurelion_sol|aurora|bard|blitzcrank|brand|braum|caitlyn|camille|corki|darius|diana|dr_mundo|draven|ekko|evelynn|ezreal|fiddlesticks|fiora|fizz|galio|garen,13875,"{""type"": ""dict"", ""keys"": [""aatrox"", ""ahri"", ""akali"", ""akshan"", ""alistar"", ""ambessa"", ""amumu"", ""annie"", ""ashe"", ""aurelion_sol"", ""aurora"", ""bard"", ""blitzcrank"", ""brand"", ""braum"", ""caitlyn"", ""camille"", ""corki"", ""darius"", ""diana""], ""len"": 138}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/database/entities/wr_champion_refresh_roster.json,champions,list,138,138,,48458,"{""type"": ""list"", ""len"": 138, ""first"": {""type"": ""dict"", ""keys"": [""id"", ""name"", ""title"", ""source_urls"", ""patch_version"", ""game"", ""not_lol_pc""], ""len"": 7}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/database/relationships/ability_backlinks_seed.json,abilities,dict,2,,metadata|backlinks,818,"{""type"": ""dict"", ""keys"": [""metadata"", ""backlinks""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/database/relationships/ability_neighborhoods_seed.json,abilities,dict,2,,metadata|neighborhoods,612,"{""type"": ""dict"", ""keys"": [""metadata"", ""neighborhoods""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/lineage/source_refresh_queue_abilities.json,abilities,dict,2,,metadata|jobs,233696,"{""type"": ""dict"", ""keys"": [""metadata"", ""jobs""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/manifest.json,other,dict,10,,package|version|created_at|patch_context|chunk_name|depends_on|next_chunk|source_policy|scope|counts,924,"{""type"": ""dict"", ""keys"": [""package"", ""version"", ""created_at"", ""patch_context"", ""chunk_name"", ""depends_on"", ""next_chunk"", ""source_policy"", ""scope"", ""counts""], ""len"": 10}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/public/data/wr_ability_corrections.json,abilities,dict,2,,metadata|corrections,1578,"{""type"": ""dict"", ""keys"": [""metadata"", ""corrections""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/public/data/wr_ability_name_lockfile.json,abilities,dict,138,,aatrox|ahri|akali|akshan|alistar|ambessa|amumu|annie|ashe|aurelion_sol|aurora|bard|blitzcrank|brand|braum|caitlyn|camille|corki|darius|diana|dr_mundo|draven|ekko|evelynn|ezreal|fiddlesticks|fiora|fizz|galio|garen,13875,"{""type"": ""dict"", ""keys"": [""aatrox"", ""ahri"", ""akali"", ""akshan"", ""alistar"", ""ambessa"", ""amumu"", ""annie"", ""ashe"", ""aurelion_sol"", ""aurora"", ""bard"", ""blitzcrank"", ""brand"", ""braum"", ""caitlyn"", ""camille"", ""corki"", ""darius"", ""diana""], ""len"": 138}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/quality/ability_extraction_audit.json,abilities,dict,2,,metadata|records,109385,"{""type"": ""dict"", ""keys"": [""metadata"", ""records""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/quality/ability_identity_validation_report.json,abilities,dict,9,,package|version|created_at|result|not_final_champion_data|counts|checks|known_gaps|blocker_for_next_chunks,1721,"{""type"": ""dict"", ""keys"": [""package"", ""version"", ""created_at"", ""result"", ""not_final_champion_data"", ""counts"", ""checks"", ""known_gaps"", ""blocker_for_next_chunks""], ""len"": 9}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/quality/ability_lockfile_coverage_report.json,abilities,dict,4,,version|created_at|coverage|interpretation,573,"{""type"": ""dict"", ""keys"": [""version"", ""created_at"", ""coverage"", ""interpretation""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/quality/chunk2_validation_report.json,other,dict,9,,package|version|created_at|result|not_final_champion_data|counts|checks|known_gaps|blocker_for_next_chunks,1721,"{""type"": ""dict"", ""keys"": [""package"", ""version"", ""created_at"", ""result"", ""not_final_champion_data"", ""counts"", ""checks"", ""known_gaps"", ""blocker_for_next_chunks""], ""len"": 9}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/quality/karma_mechanics_seed_validation.json,other,dict,6,,test_id|version|expected_numeric_blocks_present|result|source_status|caveat,461,"{""type"": ""dict"", ""keys"": [""test_id"", ""version"", ""expected_numeric_blocks_present"", ""result"", ""source_status"", ""caveat""], ""len"": 6}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/quality/karma_regression_test.json,other,dict,8,,test_id|version|champion_id|expected|actual|must_include_effects|result|failure_severity,638,"{""type"": ""dict"", ""keys"": [""test_id"", ""version"", ""champion_id"", ""expected"", ""actual"", ""must_include_effects"", ""result"", ""failure_severity""], ""len"": 8}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/quality/missing_values_report_abilities.json,abilities,dict,2,,metadata|records,324159,"{""type"": ""dict"", ""keys"": [""metadata"", ""records""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/quality/no_lol_pc_contamination_report.json,other,dict,5,,version|created_at|blocked_source_hits|blocked_values|result,211,"{""type"": ""dict"", ""keys"": [""version"", ""created_at"", ""blocked_source_hits"", ""blocked_values"", ""result""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/quality/source_refresh_queue_summary.json,other,dict,5,,version|created_at|jobs_total|all_champions_require_refresh_before_final|priority_champions,238,"{""type"": ""dict"", ""keys"": [""version"", ""created_at"", ""jobs_total"", ""all_champions_require_refresh_before_final"", ""priority_champions""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/quality/url_allowlist_audit.json,other,dict,5,,version|created_at|urls_scanned|failures|result,135,"{""type"": ""dict"", ""keys"": [""version"", ""created_at"", ""urls_scanned"", ""failures"", ""result""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/quality/wr_prefix_validation_report.json,other,dict,5,,version|created_at|wiki_urls_scanned|failures|result,140,"{""type"": ""dict"", ""keys"": [""version"", ""created_at"", ""wiki_urls_scanned"", ""failures"", ""result""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/rag/ability_lockfile_chunk_manifest.json,abilities,dict,4,,version|created_at|chunks|purpose,216,"{""type"": ""dict"", ""keys"": [""version"", ""created_at"", ""chunks"", ""purpose""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/schemas/ability_correction.schema.json,abilities,dict,5,,$schema|title|type|required|properties,602,"{""type"": ""dict"", ""keys"": [""$schema"", ""title"", ""type"", ""required"", ""properties""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/schemas/ability_extraction_audit.schema.json,abilities,dict,5,,$schema|title|type|required|properties,608,"{""type"": ""dict"", ""keys"": [""$schema"", ""title"", ""type"", ""required"", ""properties""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/schemas/ability_lockfile.schema.json,abilities,dict,6,,$schema|title|type|required|properties|$defs,1187,"{""type"": ""dict"", ""keys"": [""$schema"", ""title"", ""type"", ""required"", ""properties"", ""$defs""], ""len"": 6}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/schemas/karma_regression_test.schema.json,other,dict,5,,$schema|title|type|required|properties,330,"{""type"": ""dict"", ""keys"": [""$schema"", ""title"", ""type"", ""required"", ""properties""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/schemas/source_refresh_job.schema.json,other,dict,5,,$schema|title|type|required|properties,590,"{""type"": ""dict"", ""keys"": [""$schema"", ""title"", ""type"", ""required"", ""properties""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/source_policy/approved_sources_snapshot.json,other,dict,4,,version|allowed_source_families|allowed_source_patterns|blocked_source_patterns,1007,"{""type"": ""dict"", ""keys"": [""version"", ""allowed_source_families"", ""allowed_source_patterns"", ""blocked_source_patterns""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk2/riftcoach_wr_intelligence_database_v0_6_0_chunk2/source_policy/champion_ability_source_priority.json,champions,dict,5,,version|ability_identity_priority|ability_numeric_mechanics_priority|strategy_build_priority|strict_rule,407,"{""type"": ""dict"", ""keys"": [""version"", ""ability_identity_priority"", ""ability_numeric_mechanics_priority"", ""strategy_build_priority"", ""strict_rule""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/builds/wr_archetype_build_candidates_a_g.json,builds,dict,2,,metadata|build_candidates,8506,"{""type"": ""dict"", ""keys"": [""metadata"", ""build_candidates""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/cooldowns/champion_ability_cooldowns_a_g.json,champions,dict,2,,metadata|cooldowns,184151,"{""type"": ""dict"", ""keys"": [""metadata"", ""cooldowns""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/entities/wr_abilities_a_g_full.json,abilities,dict,2,170,metadata|abilities,1000911,"{""type"": ""dict"", ""keys"": [""metadata"", ""abilities""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/entities/wr_ability_name_lockfile_a_g.json,abilities,dict,34,,aatrox|ahri|akali|akshan|alistar|ambessa|amumu|annie|ashe|aurelion_sol|aurora|bard|blitzcrank|brand|braum|caitlyn|camille|corki|darius|diana|dr_mundo|draven|ekko|evelynn|ezreal|fiddlesticks|fiora|fizz|galio|garen,8731,"{""type"": ""dict"", ""keys"": [""aatrox"", ""ahri"", ""akali"", ""akshan"", ""alistar"", ""ambessa"", ""amumu"", ""annie"", ""ashe"", ""aurelion_sol"", ""aurora"", ""bard"", ""blitzcrank"", ""brand"", ""braum"", ""caitlyn"", ""camille"", ""corki"", ""darius"", ""diana""], ""len"": 34}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/entities/wr_champions_a_g_full.json,champions,dict,2,34,metadata|champions,2557626,"{""type"": ""dict"", ""keys"": [""metadata"", ""champions""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/mechanics/champion_ability_effects_a_g.json,champions,dict,2,,metadata|effects,67301,"{""type"": ""dict"", ""keys"": [""metadata"", ""effects""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/strategy/wr_champion_strategy_a_g.json,champions,dict,2,,metadata|records,60577,"{""type"": ""dict"", ""keys"": [""metadata"", ""records""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/strategy/wr_pathing_guides_a_g.json,other,dict,2,,metadata|pathing,11588,"{""type"": ""dict"", ""keys"": [""metadata"", ""pathing""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/database/strategy/wr_power_spikes_a_g.json,other,dict,2,,metadata|power_spikes,9222,"{""type"": ""dict"", ""keys"": [""metadata"", ""power_spikes""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/graph/chunk3_graph_manifest.json,other,dict,1,,metadata,129,"{""type"": ""dict"", ""keys"": [""metadata""], ""len"": 1}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/lineage/source_refresh_queue_champions_a_g.json,champions,dict,2,,metadata|jobs,44346,"{""type"": ""dict"", ""keys"": [""metadata"", ""jobs""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/manifest.json,other,dict,10,,package|version|chunk|name|patch_version|created_at|counts|source_policy|validation|files,7207,"{""type"": ""dict"", ""keys"": [""package"", ""version"", ""chunk"", ""name"", ""patch_version"", ""created_at"", ""counts"", ""source_policy"", ""validation"", ""files""], ""len"": 10}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/public/data/champions_a_g.json,champions,dict,2,34,metadata|champions,2557679,"{""type"": ""dict"", ""keys"": [""metadata"", ""champions""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/public/data/wr_champions_a_g.json,champions,dict,2,34,metadata|champions,2557571,"{""type"": ""dict"", ""keys"": [""metadata"", ""champions""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/quality/ability_extraction_audit_a_g.json,abilities,dict,2,,metadata|audit,23236,"{""type"": ""dict"", ""keys"": [""metadata"", ""audit""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/quality/champion_a_g_identity_validation_report.json,champions,dict,1,,validation,260,"{""type"": ""dict"", ""keys"": [""validation""], ""len"": 1}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/quality/chunk3_validation_report.json,other,dict,3,,metadata|checks|known_gaps,615,"{""type"": ""dict"", ""keys"": [""metadata"", ""checks"", ""known_gaps""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/quality/cooldown_accuracy_report_champions_a_g.json,champions,dict,3,,metadata|summary|notes,422,"{""type"": ""dict"", ""keys"": [""metadata"", ""summary"", ""notes""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/quality/live_source_fetch_report.json,other,dict,3,,metadata|attempts|conclusion,965,"{""type"": ""dict"", ""keys"": [""metadata"", ""attempts"", ""conclusion""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/quality/missing_values_report_champions_a_g.json,champions,dict,3,,metadata|missing_categories|policy,320,"{""type"": ""dict"", ""keys"": [""metadata"", ""missing_categories"", ""policy""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/quality/no_lol_pc_contamination_report.json,other,dict,4,,metadata|url_scan|result|notes,476,"{""type"": ""dict"", ""keys"": [""metadata"", ""url_scan"", ""result"", ""notes""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/rag/chunk3_rag_manifest.json,other,dict,1,,metadata,136,"{""type"": ""dict"", ""keys"": [""metadata""], ""len"": 1}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/schemas/ability_a_g.schema.json,abilities,dict,5,,$schema|title|type|required|properties,619,"{""type"": ""dict"", ""keys"": [""$schema"", ""title"", ""type"", ""required"", ""properties""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/schemas/champion_a_g.schema.json,champions,dict,5,,$schema|title|type|required|properties,517,"{""type"": ""dict"", ""keys"": [""$schema"", ""title"", ""type"", ""required"", ""properties""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk3/riftcoach_wr_intelligence_database_v0_6_0_chunk3/source_policy/chunk3_source_policy_summary.json,other,dict,3,,approved_source_families|blocked|mechanics_promotion_rule,365,"{""type"": ""dict"", ""keys"": [""approved_source_families"", ""blocked"", ""mechanics_promotion_rule""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/database/builds/wr_archetype_build_candidates_H_N.json,builds,list,122,122,,169889,"{""type"": ""list"", ""len"": 122, ""first"": {""type"": ""dict"", ""keys"": [""build_id"", ""champion_id"", ""champion_name"", ""lane"", ""class_archetype"", ""patch_version"", ""source_status"", ""core_logic"", ""ability_basis""], ""len"": 9}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/database/cooldowns/champion_ability_cooldowns_H_N.json,champions,list,220,220,,244113,"{""type"": ""list"", ""len"": 220, ""first"": {""type"": ""dict"", ""keys"": [""ability_id"", ""champion_id"", ""slot"", ""name"", ""cooldowns"", ""source_status"", ""patch_version""], ""len"": 7}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/database/entities/wr_abilities_H_N_full.json,abilities,list,220,220,,1416581,"{""type"": ""list"", ""len"": 220, ""first"": {""type"": ""dict"", ""keys"": [""id"", ""entity_id"", ""champion_id"", ""champion_name"", ""slot"", ""slot_label"", ""name"", ""game"", ""not_lol_pc"", ""patch_version"", ""ability_type"", ""has_active_component"", ""has_passive_component"", ""has_empowered_component"", ""has_recast_component"", ""brief_description"", ""full_description"", ""cost"", ""cooldowns"", ""cast_time""], ""len"": 42}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/database/entities/wr_ability_name_lockfile_H_N.json,abilities,dict,44,,hecarim|heimerdinger|irelia|janna|jarvan_iv|jax|jayce|jhin|jinx|ksante|kaisa|kalista|karma|kassadin|katarina|kayle|kayn|kennen|khazix|kindred|kogmaw|lee_sin|leona|lillia|lissandra|lucian|lulu|lux|malphite|maokai,21854,"{""type"": ""dict"", ""keys"": [""hecarim"", ""heimerdinger"", ""irelia"", ""janna"", ""jarvan_iv"", ""jax"", ""jayce"", ""jhin"", ""jinx"", ""ksante"", ""kaisa"", ""kalista"", ""karma"", ""kassadin"", ""katarina"", ""kayle"", ""kayn"", ""kennen"", ""khazix"", ""kindred""], ""len"": 44}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/database/entities/wr_champions_H_N_full.json,champions,list,44,44,,3684821,"{""type"": ""list"", ""len"": 44, ""first"": {""type"": ""dict"", ""keys"": [""id"", ""entity_id"", ""name"", ""title"", ""entity_type"", ""game"", ""not_lol_pc"", ""patch_version"", ""brief_description"", ""full_description"", ""classes"", ""roles"", ""positions"", ""lanes"", ""resource"", ""range_type"", ""adaptive_type"", ""ratings"", ""damage_profile"", ""defense_profile""], ""len"": 29}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/database/mechanics/champion_ability_effects_H_N.json,champions,list,220,220,,75954,"{""type"": ""list"", ""len"": 220, ""first"": {""type"": ""dict"", ""keys"": [""ability_id"", ""effects"", ""damage_types"", ""defense_types"", ""crowd_control_types"", ""source_status"", ""patch_version""], ""len"": 7}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/database/relationships/champion_ability_effect_relationships_H_N.json,champions,list,990,990,,408665,"{""type"": ""list"", ""len"": 990, ""first"": {""type"": ""dict"", ""keys"": [""edge_id"", ""source_entity_type"", ""source_entity_id"", ""relationship_type"", ""target_entity_type"", ""target_entity_id"", ""reason_codes"", ""strength"", ""confidence"", ""source_status"", ""patch_version""], ""len"": 11}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/database/stats/wr_champion_base_stats_H_N.json,champions,list,44,44,,302531,"{""type"": ""list"", ""len"": 44, ""first"": {""type"": ""dict"", ""keys"": [""champion_id"", ""level_range"", ""source_status"", ""source_urls"", ""stats"", ""level_table"", ""notes""], ""len"": 7}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/database/strategy/wr_champion_strategy_H_N.json,champions,list,44,44,,71084,"{""type"": ""list"", ""len"": 44, ""first"": {""type"": ""dict"", ""keys"": [""champion_id"", ""name"", ""patch_version"", ""roles"", ""lanes"", ""classes"", ""when_to_pick"", ""why_to_pick"", ""when_to_avoid"", ""strengths"", ""weaknesses"", ""pathing"", ""tips"", ""source_status""], ""len"": 14}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/features/champion_features_H_N.json,champions,list,44,44,,22070,"{""type"": ""list"", ""len"": 44, ""first"": {""type"": ""dict"", ""keys"": [""champion_id"", ""classes"", ""lanes"", ""effects"", ""source_status"", ""patch_version""], ""len"": 6}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/graph/backlinks_H_N.json,other,dict,220,,hecarim.passive|hecarim.q|hecarim.w|hecarim.e|hecarim.r|heimerdinger.passive|heimerdinger.q|heimerdinger.w|heimerdinger.e|heimerdinger.r|irelia.passive|irelia.q|irelia.w|irelia.e|irelia.r|janna.passive|janna.q|janna.w|janna.e|janna.r|jarvan_iv.passive|jarvan_iv.q|jarvan_iv.w|jarvan_iv.e|jarvan_iv.r|jax.passive|jax.q|jax.w|jax.e|jax.r,32497,"{""type"": ""dict"", ""keys"": [""hecarim.passive"", ""hecarim.q"", ""hecarim.w"", ""hecarim.e"", ""hecarim.r"", ""heimerdinger.passive"", ""heimerdinger.q"", ""heimerdinger.w"", ""heimerdinger.e"", ""heimerdinger.r"", ""irelia.passive"", ""irelia.q"", ""irelia.w"", ""irelia.e"", ""irelia.r"", ""janna.passive"", ""janna.q"", ""janna.w"", ""janna.e"", ""janna.r""], ""len"": 220}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/graph/entity_neighborhoods_H_N.json,other,dict,44,,hecarim|heimerdinger|irelia|janna|jarvan_iv|jax|jayce|jhin|jinx|ksante|kaisa|kalista|karma|kassadin|katarina|kayle|kayn|kennen|khazix|kindred|kogmaw|lee_sin|leona|lillia|lissandra|lucian|lulu|lux|malphite|maokai,23553,"{""type"": ""dict"", ""keys"": [""hecarim"", ""heimerdinger"", ""irelia"", ""janna"", ""jarvan_iv"", ""jax"", ""jayce"", ""jhin"", ""jinx"", ""ksante"", ""kaisa"", ""kalista"", ""karma"", ""kassadin"", ""katarina"", ""kayle"", ""kayn"", ""kennen"", ""khazix"", ""kindred""], ""len"": 44}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/graph/knowledge_graph_H_N.json,other,dict,4,,nodes|edges|patch_version|source_status,409830,"{""type"": ""dict"", ""keys"": [""nodes"", ""edges"", ""patch_version"", ""source_status""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk4/riftcoach_wr_intelligence_database_v0_6_0_chunk4/lineage/source_refresh_queue_champions_H_N.json,champions,list,44,44,,43593,"{""type"": ""list"", ""len"": 44, ""first"": {""type"": ""dict"", ""keys"": [""job_id"", ""entity_type"", ""entity_id"", ""priority"", ""allowed_urls"", ""extract_targets"", ""blocked_fallbacks"", ""patch_version""], ""len"": 8}}"
